sku_id,category,name,mrp,discountpercent,availablequantity,discountedsellingprice,weightingms,outofstock,quantity
2396,Chocolates & Candies,Mother's Recipe Punjabi Teekha Mang Pickle,120,10,4,108,400,FALSE,400
2397,Chocolates & Candies,Ching's Secret Hot Garlic Instant Noodles,114,0,6,114,480,FALSE,480
2398,Chocolates & Candies,Kellogg's Real Honey Corn Flakes,290,7,5,267,630,FALSE,630
2399,Chocolates & Candies,ITC Master Chef Lebanese Falafel Kebab,130,4,4,124,230,FALSE,230
2400,Chocolates & Candies,Kelloggs Chocos Fills Double Chocolaty,185,10,5,165,250,FALSE,250
2401,Chocolates & Candies,Organic India Apple Cider Vinegar,595,9,2,536,500,FALSE,500
2402,Chocolates & Candies,Masala Oats Masala & Coriander ,195,9,5,176,500,FALSE,500
2403,Chocolates & Candies,Ching's Secret  Noodles - Pad Thai Lemongras,200,0,5,200,130,FALSE,130
2404,Chocolates & Candies,Bagrrys Fruit and Nut Muesli with Cranberries,499,0,5,499,750,FALSE,750
2405,Chocolates & Candies,Kitchens Of India Yellow Dal Tadka,110,30,6,77,285,FALSE,285
2406,Chocolates & Candies,Soulfull Vanilla Fills - Ragi Bites,169,5,6,160,250,FALSE,250
2407,Chocolates & Candies,Pantai Teriyaki Sauce with Garlic,325,15,6,276,200,FALSE,200
2408,Chocolates & Candies,Whiskas Adult Pocket Tuna Cat Food,410,0,1,410,1200,FALSE,1
2409,Chocolates & Candies,Kitchens Of India Chicken Darbari ,200,30,4,140,285,FALSE,285
2410,Chocolates & Candies,Soulfull Millet Muesli Fruit & Nut Almonds & Real Fruits,299,10,6,269,400,FALSE,400
2411,Chocolates & Candies,Smith & Jones Red Pasta Sauce Mix,40,0,6,40,46,FALSE,46
2412,Chocolates & Candies,Kellogg's Muesli Nuts Delight,425,9,3,383,750,FALSE,750
2413,Chocolates & Candies,Kitchens of India Dal Bukhara Gravy Mix,110,30,6,77,285,FALSE,285
2414,Chocolates & Candies,The Whole Truth Peanut Butter - Sweetened & Crunchy,215,20,6,172,325,FALSE,325
2415,Chocolates & Candies,Remia Mayonnaise,230,0,6,230,241,FALSE,241
2416,Chocolates & Candies,Ching's Secret Green Chilli Sauce,105,0,6,105,425,FALSE,425
2417,Chocolates & Candies,Bagrrys Fruit N Fibre Muesli - Strawberry,595,0,1,595,1000,FALSE,1
2418,Chocolates & Candies,Ching's Secret Tomato Oats Instant Soup,15,0,3,15,20,FALSE,20
2419,Chocolates & Candies,Kellogg's Special K Original Corn Flakes,140,5,1,133,290,FALSE,290
2420,Chocolates & Candies,Moi Soi  Black Bean Sauce - Dip Spread Stir Fry & Marinade,280,50,5,140,175,FALSE,175
2421,Chocolates & Candies,Tong Garden Wasabi Green Peas,175,4,6,167,150,FALSE,150
2422,Chocolates & Candies,Ching's Secret Red Chilli Sauce,105,0,4,105,440,FALSE,440
2423,Chocolates & Candies,Ching's Instant Hot and Sour Soup,55,0,5,55,55,FALSE,55
2424,Chocolates & Candies,Ching's Secret Noodles - Pad Thai Original,200,0,6,200,130,FALSE,130
2425,Chocolates & Candies,Aashirvaad Instant Meals - Khatta Meetha Pohaa With Millets,55,30,5,38,80,FALSE,80
2426,Chocolates & Candies,Del Monte Black Sliced Olives,250,0,1,250,450,FALSE,450
2427,Chocolates & Candies,Kitchens Of India Murgh Methi,220,30,5,154,285,FALSE,285
2428,Chocolates & Candies,Nestle Cerelac 5 Grains & Fruits Cereal,288,0,6,288,300,FALSE,300
2429,Chocolates & Candies,The Whole Truth - 5 Grain Muesli No Added Sugar,325,20,6,260,350,FALSE,350
2430,Chocolates & Candies,Ching's Secret  Pad Thai Noodles Green Curry,200,0,6,200,130,FALSE,130
2431,Chocolates & Candies,Aashirvaad Suji Halwa With Jaggery,75,0,6,75,70,FALSE,70
2432,Chocolates & Candies,Mother's Recipe Mango Pickle ,120,0,1,120,400,FALSE,400
2433,Chocolates & Candies,Ching's Secret Pad Thai Noodles - Extra Hot Thai Chilli,200,0,6,200,130,FALSE,130
2434,Chocolates & Candies,Kellogg's Special K Original Corn Flakes,399,11,6,355,900,FALSE,900
2435,Chocolates & Candies,Knorr Sweet Corn Chicken Soup,55,0,2,55,42,FALSE,42
2436,Chocolates & Candies,Ching's Secret Tomato Soup,55,0,6,55,55,FALSE,55
2437,Chocolates & Candies,Funfoods Peanut Butter Creamy,169,0,1,169,400,FALSE,400
2438,Chocolates & Candies,Japanese Choice Udon Noodles,295,9,6,266,250,FALSE,250
2439,Chocolates & Candies,Kelloggs Muesli - With 22% Fruit Magic,320,10,5,288,500,FALSE,500
2440,Chocolates & Candies,Dabur Hommade - Kalonji Tamatar Ki Chutney,65,6,6,61,200,FALSE,200
2441,Chocolates & Candies,Kitchens Of India Dal Makhani,110,30,1,77,285,FALSE,285
2442,Chocolates & Candies,Aashirvaad Suji Halwa With Jaggery,55,30,6,38,80,FALSE,80
2443,Chocolates & Candies,Del Monte Green Chili Sauce,55,0,3,55,190,FALSE,190
2444,Chocolates & Candies,Pedigree Dog Food Adult Chicken & Veg,660,10,1,594,3000,FALSE,3
2445,Chocolates & Candies,Kellogg's Original Corn Flakes,185,5,6,175,475,FALSE,475
2446,Chocolates & Candies,Pedigree Puppy Dry Dog Food Food Chicken & Milk,690,6,2,648,3000,FALSE,3
2447,Chocolates & Candies,Kitchens Of India Rajma Masala,110,30,5,77,285,FALSE,285
2448,Chocolates & Candies,Kitchen Of India Ready-To-Eat Pindi Channa,110,30,2,77,285,FALSE,285
2449,Chocolates & Candies,Figaro Pitted Black Olive ,179,0,6,179,450,FALSE,450
2450,Chocolates & Candies,Cantina Tabasco Red Sauce,140,15,6,119,60,FALSE,60
2451,Chocolates & Candies,Mother's Recipe Pickle - Mixed,149,26,6,109,500,FALSE,500
2452,Chocolates & Candies,Nestle Cerelac Baby Cereal with Milk 5 Grains & Vegetables from 18 to 24 Month,279,0,5,279,300,FALSE,300
2453,Chocolates & Candies,Mother's Recipe Tamarind Paste,50,2,2,49,200,FALSE,200
2454,Chocolates & Candies,Pedigree Meat Jerky Adult Dog Treat Barbecued Chicken,140,20,6,112,80,FALSE,80
2455,Chocolates & Candies,Veeba Peri Peri Sauce,161,0,6,161,300,FALSE,300
2456,Chocolates & Candies,Pantai Sriracha Yellow Chilli Sauce,225,15,6,191,200,FALSE,200
2457,Chocolates & Candies,Praakritik Organic Jumbo Rolled Oats,190,11,6,169,500,FALSE,500
2458,Chocolates & Candies,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodles,123,0,6,123,600,FALSE,600
2459,Chocolates & Candies,Pantai Spring Roll Sauce,275,10,6,245,200,FALSE,200
2460,Chocolates & Candies,MTR Vermicelli Payasam,75,0,6,75,180,FALSE,180
2461,Chocolates & Candies,Bagrrys Corn Flakes,350,0,6,350,880,FALSE,800
2462,Chocolates & Candies,MTR Ready To Eat Palak Paneer ,135,11,6,120,300,FALSE,300
2463,Chocolates & Candies,Del Monte Red Chili Sauce,55,0,5,55,190,FALSE,190
2464,Chocolates & Candies,Kitchens of India Mutter Paneer Mix,120,30,4,84,285,FALSE,285
2465,Chocolates & Candies,Pantai Green Curry Paste,60,6,6,56,50,FALSE,50
2466,Chocolates & Candies,The Laughing Cow Cheese Spread Plain,110,0,6,110,180,FALSE,180
2467,Chocolates & Candies,MTR Dal Fry,110,0,5,110,300,FALSE,300
2468,Chocolates & Candies,Pantai Fish Sauce,275,14,6,234,200,FALSE,200
2469,Chocolates & Candies,Cantina Beans Mexican Beans,250,14,6,213,410,FALSE,410
2470,Chocolates & Candies,Ching's Secret Manchurian Instant Noodle,114,0,6,114,480,FALSE,480
2471,Chocolates & Candies,Remia Salad Italian Dressing ,230,0,6,230,250,FALSE,250
2472,Chocolates & Candies,Yummiez Veg Cheese Fingers Pouch,230,0,4,230,400,FALSE,400
2473,Chocolates & Candies,MTR Dal Makhani,110,0,4,110,300,FALSE,300
2474,Chocolates & Candies,MTR Ready to Eat Pav Bhaji,110,0,6,110,300,FALSE,300
2475,Chocolates & Candies,Weikfield Tomato Salsa Instant Pasta,25,0,1,25,77,FALSE,77
2476,Chocolates & Candies,Nestlé CERELAC Baby Cereal with Milk,272,0,1,272,300,FALSE,300
2477,Chocolates & Candies,Remia Salad Caesar Dressing,250,0,6,250,250,FALSE,250
2478,Chocolates & Candies,Bagrrys Fruit N Fibre Muesli Mixed Fruit,330,0,6,330,500,FALSE,500
2479,Chocolates & Candies,MTR Paneer Butter Masala & Veg Pulao,175,9,4,158,375,FALSE,375
2480,Chocolates & Candies,Sundrop Cocoa Nut Hazelnut Chocolatey Spread,120,0,6,120,160,FALSE,160
2481,Chocolates & Candies,Moi Soi Manchurian Sauce - For Stir Fry Marinade Spread & Dip,280,50,6,140,175,FALSE,175
2482,Chocolates & Candies,Pedigree Dog Food Adult Meat & Rice,660,7,2,608,3000,FALSE,3
2483,Chocolates & Candies,Pantai Sriracha Green Chilli Sauce,225,15,6,191,200,FALSE,200
2484,Chocolates & Candies,Pantai Chilli Garlic Sauce,275,14,6,234,200,FALSE,200
2485,Chocolates & Candies,Pantai Dark Soy Sauce,275,14,6,234,200,FALSE,200
2486,Chocolates & Candies,Yoga Bar Peanut Butter Dark Chocolate Jar,249,0,4,249,400,FALSE,400
2487,Chocolates & Candies,Cantina Tabasco Green Sauce,140,15,6,119,60,FALSE,60
2488,Chocolates & Candies,Pantai Pad Thai Sauce (Non-Veg),325,9,5,293,200,FALSE,200
2489,Chocolates & Candies,Pantai Sweet Chilli Sauce,275,14,6,234,200,FALSE,200
2490,Chocolates & Candies,Ching's Secret Schezwan Instant Noodle,114,0,6,114,480,FALSE,480
2491,Chocolates & Candies,Yummiez Chicken Garlic Fingers Pouch,250,0,5,250,400,FALSE,400
2492,Chocolates & Candies,Pediasure Premium Chocolate Powdered Health Drink,610,0,2,610,400,FALSE,400
2493,Chocolates & Candies,Chings Secret Hot Garlic Instant Noodles,91,0,6,91,60,FALSE,60
2494,Chocolates & Candies,Godrej Yummiez Cheese Corn Nuggets ,230,0,4,230,400,FALSE,400
2495,Chocolates & Candies,Pantai Hot Chilli Sauce,275,14,6,234,200,FALSE,200
2496,Chocolates & Candies,Knorr International Mexican Tomato Corn Soup ,65,6,3,61,52,FALSE,52
2497,Chocolates & Candies,Bagrry's Fruit Fibre Muesli Mixed Fruit ,595,0,5,595,1000,FALSE,1
2498,Chocolates & Candies,MTR Roasted Vermicelli ,105,0,4,105,850,FALSE,850
2499,Chocolates & Candies,Maggi 2-Minute Instant Noodles - Masala,44,0,0,44,280,TRUE,280
2500,Chocolates & Candies,"Kurkure Green Chutney, Rajasthani Style",20,0,0,20,90,TRUE,90
2501,Chocolates & Candies,Kellogg's Chocos Combo Pack,60,6,0,56,156,TRUE,156
2502,Chocolates & Candies,Kissan Mixed Fruit Jam ,155,0,0,155,500,TRUE,500
2503,Chocolates & Candies,Lijjat Urad Papad,60,5,0,57,200,TRUE,200
2504,Chocolates & Candies,Amul Cheese Spread Yummy Plain,85,0,0,85,200,TRUE,200
2505,Chocolates & Candies,Mother's Recipe Ginger And Garlic Paste,50,24,0,38,200,TRUE,200
2506,Chocolates & Candies,Maggi Magic Cubes Chicken,40,2,0,39,40,TRUE,40
2507,Chocolates & Candies,Pedigree Puppy Chicken Chunks in Gravy ,35,2,0,34,70,TRUE,70
2508,Chocolates & Candies,The Whole Truth Peanut Butter - Unsweetened & Crunchy,185,20,0,148,325,TRUE,325
2509,Chocolates & Candies,Ching's Chow Mein Hakka Noodles Masala,10,0,0,10,20,TRUE,20
2510,Chocolates & Candies,Safal Frozen Mixed Vegetables,60,5,0,57,500,TRUE,500
2511,Chocolates & Candies,Safal Frozen Corn,41,4,0,39,200,TRUE,200
2512,Chocolates & Candies,Amul Cheese Spread Spicy Garlic,85,3,0,82,200,TRUE,200
2513,Chocolates & Candies,Ching's Secret Veg Hakka Noodles,107,0,0,107,600,TRUE,600
2514,Chocolates & Candies,Saffola Oats 100 % Natural,15,0,0,15,38,TRUE,38
2515,Chocolates & Candies,Lijjat Moong Papad,60,5,0,57,200,TRUE,200
2516,Chocolates & Candies,Mothers Recipe Papad - Sabudana With Rock Salt,31,9,0,28,70,TRUE,70
2517,Chocolates & Candies,Maggi Chilly Chow Cuppa Noodles,50,0,0,50,70,TRUE,70
2518,Chocolates & Candies,Veeba Favourites Eggless Burger Mayonnaise,69,8,0,63,250,TRUE,250
2519,Chocolates & Candies,Sunfeast Yippee! Magic Masala Noodles,48,6,0,45,240,TRUE,240
2520,Chocolates & Candies,Top Ramen Masala,91,9,0,82,560,TRUE,560
2521,Chocolates & Candies,Kelloggs Corn Flakes With Real Strawberry Pure,265,10,0,236,575,TRUE,575
2522,Chocolates & Candies,Mother's Recipe Potato Papad,31,9,0,28,70,TRUE,75
2523,Chocolates & Candies,Mothers Recipe Rice Papad Ajwain,24,0,0,24,75,TRUE,75
2524,Chocolates & Candies,Chef's Basket Durum Wheat Penne Pasta,160,50,0,80,500,TRUE,500
2525,Chocolates & Candies,Dabur Hommade - Imli Sauce Saunth,20,10,0,18,100,TRUE,100
2526,Chocolates & Candies,Zorabian Chicken Kheema Parathas,190,0,0,190,300,TRUE,300
2527,Chocolates & Candies,Sunfeast Pasta Treat Pack of Tomato Cheese,28,17,0,23,65,TRUE,65
2528,Chocolates & Candies,Safal Frozen - Sweet Corn,160,5,0,152,1000,TRUE,1
2529,Chocolates & Candies,MTR Vegetable Upma,25,0,0,25,60,TRUE,60
2530,Chocolates & Candies,Del Monte Original Blend Tomato Ketchup Pouch,120,7,0,111,950,TRUE,950
2531,Chocolates & Candies,Del Monte Natural Vinegar ,55,3,0,53,180,TRUE,180
2532,Chocolates & Candies,Del Monte Eggless Mayo,135,6,0,126,500,TRUE,500
2533,Chocolates & Candies,ITC Master Chef Cheesy Corn Triangles,160,5,0,152,320,TRUE,320
2534,Chocolates & Candies,Mother's Recipe Mixed Pickle ,115,4,0,110,400,TRUE,400
2535,Chocolates & Candies,Godrej Yummiez Chicken Breakfast Salami,150,4,0,143,250,TRUE,250
2536,Chocolates & Candies,Hershey's Cocoa + Almond Spread,295,9,0,266,350,TRUE,350
2537,Chocolates & Candies,Maggi Special Masala Spicy Yummy Noodles,72,0,0,72,280,TRUE,280
2538,Chocolates & Candies,Del Monte Schezwan Sauce,55,0,0,55,190,TRUE,190
2539,Chocolates & Candies,Yummiez Green Peas,135,0,0,135,500,TRUE,500
2540,Chocolates & Candies,Yummiez Green Peas,250,0,0,250,1000,TRUE,1
2541,Chocolates & Candies,Yummiez American Sweet Corn,85,0,0,85,400,TRUE,400
2542,Chocolates & Candies,Dr Oetker Cucumber & Carrot Sandwich Spread Veg,79,0,0,79,250,TRUE,250
2543,Chocolates & Candies,Del Monte Pitted Green Olives,250,0,0,250,450,TRUE,450
2545,"Meats, Fish & Eggs",Arden Eggs White,65,15,4,55,348,FALSE,6
2546,"Meats, Fish & Eggs",Arden Eggs Brown,85,7,4,79,348,FALSE,6
2547,"Meats, Fish & Eggs",Godrej Real Good Chicken Whole Pre-Cut,300,10,4,270,1000,FALSE,1
2548,"Meats, Fish & Eggs",Zorabian Chicken Breast Boneless,145,8,3,133,250,FALSE,250
2549,"Meats, Fish & Eggs",Godrej Real Good Chicken Curry Cut,175,9,3,158,500,FALSE,500
2550,"Meats, Fish & Eggs",TGFC Chicken Curry Cut Fresh,249,25,1,186,500,FALSE,500
2551,"Meats, Fish & Eggs",Arden Desi Eggs,110,13,4,95,348,FALSE,6
2552,"Meats, Fish & Eggs",Godrej Real Good Chicken Breast Boneless,275,9,6,248,450,FALSE,450
2553,"Meats, Fish & Eggs",Fresh Chicken Boneless Cubes (Halal),215,5,1,204,500,FALSE,500
2554,"Meats, Fish & Eggs",Godrej Real Good Chicken Kheema,255,9,3,230,450,FALSE,450
2555,"Meats, Fish & Eggs",Suguna Sharp Egg ,72,13,3,62,348,FALSE,6
2556,"Meats, Fish & Eggs",TGFC Bombay Duck Whole Cleaned,319,14,1,274,500,FALSE,500
2557,"Meats, Fish & Eggs",Zorabian Pre Cut Chicken Skinless (Half),165,0,1,165,500,FALSE,500
2558,"Meats, Fish & Eggs",Godrej Real Good Chicken Drumstick ,265,9,2,239,500,FALSE,500
2559,"Meats, Fish & Eggs",Suguna Active - DHA,72,13,4,62,348,FALSE,6
2560,"Meats, Fish & Eggs",Godrej Real Good Chicken Marinated Lollipop ,200,10,2,180,580,FALSE,10
2561,"Meats, Fish & Eggs",Godrej Yummiez Chicken Nuggets,325,9,1,293,500,FALSE,500
2562,"Meats, Fish & Eggs",Eastern Chicken Masala,70,7,3,65,100,FALSE,100
2563,"Meats, Fish & Eggs",Ching's Chicken Chilli Masala,10,0,6,10,20,FALSE,20
2564,"Meats, Fish & Eggs",Fresh Chicken Whole Leg - Skinless (Halal),165,4,1,157,500,FALSE,500
2565,"Meats, Fish & Eggs",Ceres Foods Fish Mustard Instant Liquid Masala,220,50,6,110,200,FALSE,200
2566,"Meats, Fish & Eggs",TGFC Tilapia Curry Cut,259,43,1,147,500,FALSE,500
2567,"Meats, Fish & Eggs",Godrej Yummiez Chicken Lucknowi Seekh Kebab,260,10,4,234,400,FALSE,400
2568,"Meats, Fish & Eggs",Godrej Real Good Marinated Hot & Grill Chicken,245,9,2,221,450,FALSE,450
2569,"Meats, Fish & Eggs",Everest Meat Masala Powder,74,9,3,67,100,FALSE,100
2570,"Meats, Fish & Eggs",Suguna Heart- Omega3,72,13,4,62,348,FALSE,6
2571,"Meats, Fish & Eggs",Everest Powder - Egg Curry Masala,40,2,6,39,50,FALSE,50
2572,"Meats, Fish & Eggs",TGFC Chicken Boneless Fresh Whole,261,14,1,222,500,FALSE,500
2573,"Meats, Fish & Eggs",Zorabian Chicken Smoked Ham,205,5,1,194,250,FALSE,250
2574,"Meats, Fish & Eggs",Suguna Fit Egg,120,43,4,68,348,FALSE,6
2575,"Meats, Fish & Eggs",Everest Tandoori Chicken Masala,39,2,5,38,50,FALSE,50
2576,"Meats, Fish & Eggs",Godrej Yummiez Chilli Chicken Sausages ,160,10,3,144,250,FALSE,250
2577,"Meats, Fish & Eggs",Godrej Yummiez Chicken Punjabi Tikka ,295,9,6,266,360,FALSE,360
2578,"Meats, Fish & Eggs",Eastern Fish Masala,48,2,5,47,100,FALSE,100
2579,"Meats, Fish & Eggs",TGFC Catla Bengali Cut,290,29,1,204,500,FALSE,500
2580,"Meats, Fish & Eggs",Godrej Real Good Chicken Leg Boneless,275,9,3,248,450,FALSE,450
2581,"Meats, Fish & Eggs",TGFC Rohu Bengali Cut,249,28,1,179,500,FALSE,500
2582,"Meats, Fish & Eggs",Godrej Real Good Chicken Lollypop,175,9,1,158,580,FALSE,10
2583,"Meats, Fish & Eggs",Godrej Real Good Chicken Liver Sealed ,75,9,1,68,200,FALSE,200
2584,"Meats, Fish & Eggs",Everest Tandoori Chicken Masala,74,9,3,67,100,FALSE,100
2585,"Meats, Fish & Eggs",Fresh Mutton Mince - Kheema (Halal),515,3,1,495,500,FALSE,500
2586,"Meats, Fish & Eggs",Fresh Mutton Curry Cut Cubes (Halal),465,4,1,442,500,FALSE,500
2587,"Meats, Fish & Eggs",Ceres Foods Laal Maas Instant Liquid Masala,220,50,5,110,200,FALSE,200
2588,"Meats, Fish & Eggs",Godrej Real Good Chicken Legs ,210,10,1,189,116,FALSE,2
2589,"Meats, Fish & Eggs",Yummiez Chicken Breakfast Sausages,150,0,3,150,250,FALSE,250
2590,"Meats, Fish & Eggs",TGFC Basa Fillets,329,24,1,247,500,FALSE,500
2591,"Meats, Fish & Eggs",Zorabian Chicken Legs Skinless,210,0,1,210,450,FALSE,450
2592,"Meats, Fish & Eggs",Ceres Foods Nalli Nihari Instant Liquid Masala,220,50,6,110,200,FALSE,200
2593,"Meats, Fish & Eggs",Yummiez Chicken Garlic Fingers Pouch,250,0,5,250,400,FALSE,400
2594,"Meats, Fish & Eggs",Suhana Spice Mix - Chicken Biryani,66,0,6,66,50,FALSE,50
2595,"Meats, Fish & Eggs",Suguna Nourish Egg,62,0,0,62,696,TRUE,12
2596,"Meats, Fish & Eggs",Fresh Chicken Curry Cut - Skinless (Halal),140,0,0,140,500,TRUE,500
2597,"Meats, Fish & Eggs",Zorabian Chicken Breast Boneless ,145,0,0,145,450,TRUE,450
2598,"Meats, Fish & Eggs",Zorabian Chicken Kheema Parathas,190,0,0,190,300,TRUE,300
2599,"Meats, Fish & Eggs",Fresh Chicken Mince - Kheema (Halal),215,5,0,204,500,TRUE,500
2600,"Meats, Fish & Eggs",Godrej Real Good Chicken Boneless Cubes ,275,9,0,248,450,TRUE,450
2601,"Meats, Fish & Eggs",Suguna Vitamin D Egg,75,17,0,62,348,TRUE,6
2602,"Meats, Fish & Eggs",Suguna Nourish Egg ,72,16,0,60,348,TRUE,6
2603,"Meats, Fish & Eggs",Zorabian Chicken Mince,250,0,0,250,450,TRUE,450
2604,"Meats, Fish & Eggs",Zorabian Chicken Leg Boneless ,250,0,0,250,450,TRUE,450
2605,"Meats, Fish & Eggs",Godrej Yummiez Chicken Breakfast Salami,150,4,0,143,250,TRUE,250
2606,"Meats, Fish & Eggs",Zorabian Chicken Cubes,270,0,0,270,500,TRUE,500
2607,Biscuits,Britannia Good Day Cashew Cookies,10,0,6,10,60,FALSE,58
2608,Biscuits,Britannia 50-50 Maska Chaska Biscuits,32,3,6,31,120,FALSE,120
2609,Biscuits,Dukes Waffy Chocolate Wafers,45,51,4,22,60,FALSE,75
2610,Biscuits,Britannia Nutri Choice Digestive Biscuit,45,0,1,45,200,FALSE,150
2611,Biscuits,Britannia Goodday Chocochip Cookies,120,17,5,99,400,FALSE,400
2612,Biscuits,Britannia Good Day Pista Badam,45,2,1,44,200,FALSE,200
2613,Biscuits,Cadbury Chocobakes Chocolate Filled Cookies ,30,0,5,30,75,FALSE,75
2614,Biscuits,Dukes Waffy Strawberry Roll,150,50,3,75,250,FALSE,250
2615,Biscuits,Parle Monaco Classic Salty Biscuits,70,0,4,70,400,FALSE,400
2616,Biscuits,Dukes Waffy Orange Wafers,45,51,5,22,60,FALSE,75
2617,Biscuits,Britannia Good Day Pista Badam,20,0,6,20,100,FALSE,100
2618,Biscuits,Britannia Milk Bikis Biscuits Packet,20,0,3,20,200,FALSE,200
2619,Biscuits,Britannia Toastea (Premium Bake Rusk),65,0,6,65,400,FALSE,400
2620,Biscuits,Dukes Waffy Strawberry Wafers,45,51,2,22,60,FALSE,75
2621,Biscuits,Britannia Toastea Premium Bake Rusk,35,0,3,35,182,FALSE,182
2622,Biscuits,Lotte Choco Pie ,80,10,3,72,168,FALSE,168
2623,Biscuits,Bauli Moonfils Choco Veg Puff Roll,15,0,2,15,45,FALSE,45
2624,Biscuits,Sunfeast Dark Fantasy Choco Fills Cookies Packet,150,15,3,127,300,FALSE,300
2625,Biscuits,Britannia 50-50 Maska Chaska Biscuit,75,10,6,68,300,FALSE,300
2626,Biscuits,Britannnia 50-50 Sweet & Salty Biscuit,25,0,4,25,200,FALSE,200
2627,Biscuits,Britannia Good Day Chunky Cookies,50,15,6,42,120,FALSE,120
2628,Biscuits,Sunfeast Marie Light,23,13,1,20,200,FALSE,200
2629,Biscuits,Britannia Bourbon Biscuit Buy 4 Get 1 Free,80,10,2,72,500,FALSE,500
2630,Biscuits,The Bake Shop Whole Wheat Oats Khari,65,6,5,61,200,FALSE,200
2631,Biscuits,Britannia Nutri Choice Oats Milk Almond Biscuit,25,10,6,22,75,FALSE,75
2632,Biscuits,Sunfeast Dark Fantasy Choco Creme,80,27,4,58,300,FALSE,300
2633,Biscuits,Lotte Choco Pie Chocolate Cake,25,0,6,25,56,FALSE,56
2634,Biscuits,Sunfeast Mom's Magic Cashew & Almond Cookies Packet,30,10,3,27,200,FALSE,200
2635,Biscuits,Unibic SugarFree - Oatmeal Cookies,50,16,3,42,75,FALSE,75
2636,Biscuits,Parle Hide & Seek Cookies With Added Almonds,30,3,1,29,100,FALSE,100
2637,Biscuits,Unibic Fruit & Nut Cookies,25,8,3,23,67,FALSE,67
2638,Biscuits,Sunfeast Yumfills Whoopie Pie,140,25,5,105,253,FALSE,276
2639,Biscuits,Britannia Toastea Premium Bake Rusk,110,14,1,94,700,FALSE,700
2640,Biscuits,McVitie's Marie biscuits with Goodness of Calcium,30,0,6,30,250,FALSE,250
2641,Biscuits,Britannia Treat Croissant Vanilla Creme Roll,20,10,2,18,47,FALSE,47
2642,Biscuits,Unibic Honey Oatmeal Cookies,25,8,6,23,75,FALSE,75
2643,Biscuits,Britannia Good Day Choco Chip Cookies,30,3,6,29,100,FALSE,100
2644,Biscuits,The Bake Shop Masala Cheese Crackers,95,6,3,89,100,FALSE,100
